"","Dataset","row_date","Date","DOY","t_ndvi_data","Point","NDVI"
"22346","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X26",NA
"22347","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X27",NA
"22348","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X28",NA
"22349","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X29",NA
"22350","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X30",NA
"22351","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X31",NA
"22352","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X32",NA
"22353","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X33",NA
"22354","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X34",NA
"22355","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X35",NA
"22356","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X36",NA
"22357","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X37",NA
"22358","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X38",NA
"22359","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X39",NA
"22360","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X40",NA
"22361","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X41",NA
"22362","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X42",NA
"22363","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X43",NA
"22364","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X44",NA
"22365","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X45",NA
"22366","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X46",NA
"22367","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X47",NA
"22368","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X48",NA
"22369","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X49",NA
"22370","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X50",NA
"22371","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X51",NA
"22372","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X52",NA
"22373","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X53",NA
"22374","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X54",NA
"22375","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X55",NA
"22376","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X56",NA
"22377","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X57",NA
"22378","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X58",NA
"22379","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X59",NA
"22380","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X60",NA
"22381","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X61",NA
"22382","9","X2019_08_10_ndvi",2019-08-10,222,NA,"X62",NA
"22383","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X1",NA
"22384","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X2",NA
"22385","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X3",NA
"22386","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X4",NA
"22387","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X5",NA
"22388","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X6",NA
"22389","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X7",NA
"22390","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X8",NA
"22391","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X9",NA
"22392","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X10",NA
"22393","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X11",NA
"22394","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X12",NA
"22395","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X13",NA
"22396","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X14",NA
"22397","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X15",NA
"22398","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X16",NA
"22399","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X17",NA
"22400","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X18",NA
"22401","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X19",NA
"22402","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X20",NA
"22403","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X21",NA
"22404","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X22",NA
"22405","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X23",NA
"22406","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X24",NA
"22407","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X25",NA
"22408","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X26",NA
"22409","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X27",NA
"22410","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X28",NA
"22411","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X29",NA
"22412","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X30",NA
"22413","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X31",NA
"22414","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X32",NA
"22415","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X33",NA
"22416","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X34",NA
"22417","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X35",NA
"22418","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X36",NA
"22419","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X37",NA
"22420","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X38",NA
"22421","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X39",NA
"22422","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X40",NA
"22423","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X41",NA
"22424","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X42",NA
"22425","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X43",NA
"22426","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X44",NA
"22427","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X45",NA
"22428","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X46",NA
"22429","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X47",NA
"22430","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X48",NA
"22431","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X49",NA
"22432","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X50",NA
"22433","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X51",NA
"22434","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X52",NA
"22435","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X53",NA
"22436","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X54",NA
"22437","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X55",NA
"22438","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X56",NA
"22439","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X57",NA
"22440","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X58",NA
"22441","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X59",NA
"22442","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X60",NA
"22443","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X61",NA
"22444","9","X2019_08_12_ndvi",2019-08-12,224,NA,"X62",NA
"22445","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X1",NA
"22446","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X2",NA
"22447","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X3",NA
"22448","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X4",NA
"22449","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X5",NA
"22450","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X6",NA
"22451","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X7",NA
"22452","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X8",NA
"22453","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X9",NA
"22454","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X10",NA
"22455","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X11",NA
"22456","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X12",NA
"22457","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X13",NA
"22458","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X14",NA
"22459","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X15",NA
"22460","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X16",NA
"22461","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X17",NA
"22462","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X18",NA
"22463","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X19",NA
"22464","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X20",0.104197290470811
"22465","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X21",0.062419913879244
"22466","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X22",0.0447967895609014
"22467","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X23",0.00845164784952267
"22468","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X24",0.389199713503433
"22469","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X25",NA
"22470","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X26",NA
"22471","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X27",NA
"22472","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X28",NA
"22473","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X29",NA
"22474","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X30",NA
"22475","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X31",NA
"22476","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X32",NA
"22477","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X33",NA
"22478","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X34",NA
"22479","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X35",NA
"22480","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X36",NA
"22481","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X37",NA
"22482","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X38",NA
"22483","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X39",NA
"22484","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X40",NA
"22485","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X41",NA
"22486","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X42",NA
"22487","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X43",NA
"22488","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X44",NA
"22489","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X45",NA
"22490","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X46",NA
"22491","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X47",NA
"22492","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X48",NA
"22493","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X49",NA
"22494","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X50",NA
"22495","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X51",NA
"22496","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X52",NA
"22497","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X53",NA
"22498","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X54",NA
"22499","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X55",NA
"22500","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X56",NA
"22501","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X57",NA
"22502","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X58",NA
"22503","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X59",NA
"22504","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X60",NA
"22505","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X61",NA
"22506","9","X2019_08_13_ndvi",2019-08-13,225,NA,"X62",NA
"22507","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X1",NA
"22508","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X2",NA
"22509","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X3",NA
"22510","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X4",NA
"22511","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X5",NA
"22512","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X6",NA
"22513","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X7",NA
"22514","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X8",NA
"22515","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X9",NA
"22516","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X10",NA
"22517","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X11",NA
"22518","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X12",NA
"22519","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X13",NA
"22520","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X14",NA
"22521","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X15",NA
"22522","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X16",NA
"22523","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X17",NA
"22524","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X18",NA
"22525","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X19",NA
"22526","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X20",NA
"22527","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X21",NA
"22528","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X22",NA
"22529","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X23",NA
"22530","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X24",NA
"22531","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X25",NA
"22532","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X26",NA
"22533","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X27",NA
"22534","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X28",NA
"22535","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X29",NA
"22536","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X30",NA
"22537","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X31",NA
"22538","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X32",NA
"22539","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X33",NA
"22540","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X34",NA
"22541","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X35",NA
"22542","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X36",NA
"22543","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X37",NA
"22544","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X38",NA
"22545","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X39",NA
"22546","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X40",NA
"22547","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X41",NA
"22548","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X42",NA
"22549","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X43",NA
"22550","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X44",NA
"22551","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X45",NA
"22552","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X46",NA
"22553","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X47",NA
"22554","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X48",NA
"22555","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X49",NA
"22556","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X50",NA
"22557","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X51",NA
"22558","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X52",NA
"22559","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X53",NA
"22560","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X54",NA
"22561","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X55",NA
"22562","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X56",NA
"22563","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X57",NA
"22564","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X58",NA
"22565","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X59",NA
"22566","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X60",NA
"22567","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X61",NA
"22568","9","X2019_08_15_ndvi",2019-08-15,227,NA,"X62",NA
"22569","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X1",0.611138471149195
"22570","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X2",0.575633452286251
"22571","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X3",0.481374635885304
"22572","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X4",0.41922850482947
"22573","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X5",0.30537026357322
"22574","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X6",0.329257085203083
"22575","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X7",0.263050936209372
"22576","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X8",0.294716418336111
"22577","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X9",0.400018574050102
"22578","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X10",0.342355736593803
"22579","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X11",0.343684923255615
"22580","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X12",0.349766128285638
"22581","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X13",0.22455817188309
"22582","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X14",0.344440396772821
"22583","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X15",0.268124401246907
"22584","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X16",0.352767432564576
"22585","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X17",0.271085712088552
"22586","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X18",0.311381949308183
"22587","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X19",0.342317780201655
"22588","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X20",0.28079591613468
"22589","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X21",0.487675810846564
"22590","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X22",0.189682445245261
"22591","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X23",0.23517969557293
"22592","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X24",NA
"22593","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X25",NA
"22594","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X26",NA
"22595","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X27",NA
"22596","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X28",NA
"22597","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X29",NA
"22598","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X30",NA
"22599","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X31",NA
"22600","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X32",NA
"22601","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X33",NA
"22602","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X34",NA
"22603","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X35",NA
"22604","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X36",NA
"22605","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X37",NA
"22606","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X38",NA
"22607","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X39",NA
"22608","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X40",NA
"22609","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X41",NA
"22610","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X42",NA
"22611","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X43",NA
"22612","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X44",NA
"22613","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X45",NA
"22614","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X46",NA
"22615","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X47",NA
"22616","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X48",NA
"22617","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X49",NA
"22618","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X50",NA
"22619","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X51",NA
"22620","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X52",NA
"22621","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X53",NA
"22622","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X54",NA
"22623","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X55",NA
"22624","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X56",NA
"22625","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X57",NA
"22626","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X58",NA
"22627","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X59",NA
"22628","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X60",NA
"22629","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X61",NA
"22630","9","X2019_08_17_ndvi",2019-08-17,229,NA,"X62",NA
"22631","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X1",NA
"22632","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X2",NA
"22633","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X3",NA
"22634","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X4",NA
"22635","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X5",NA
"22636","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X6",NA
"22637","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X7",NA
"22638","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X8",NA
"22639","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X9",NA
"22640","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X10",NA
"22641","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X11",NA
"22642","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X12",NA
"22643","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X13",NA
"22644","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X14",NA
"22645","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X15",NA
"22646","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X16",NA
"22647","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X17",NA
"22648","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X18",NA
"22649","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X19",NA
"22650","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X20",NA
"22651","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X21",NA
"22652","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X22",NA
"22653","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X23",NA
"22654","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X24",NA
"22655","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X25",NA
"22656","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X26",NA
"22657","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X27",NA
"22658","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X28",NA
"22659","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X29",NA
"22660","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X30",NA
"22661","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X31",NA
"22662","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X32",NA
"22663","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X33",NA
"22664","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X34",NA
"22665","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X35",NA
"22666","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X36",NA
"22667","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X37",NA
"22668","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X38",NA
"22669","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X39",NA
"22670","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X40",NA
"22671","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X41",NA
"22672","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X42",NA
"22673","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X43",NA
"22674","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X44",NA
"22675","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X45",NA
"22676","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X46",NA
"22677","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X47",NA
"22678","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X48",NA
"22679","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X49",NA
"22680","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X50",NA
"22681","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X51",NA
"22682","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X52",NA
"22683","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X53",NA
"22684","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X54",NA
"22685","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X55",NA
"22686","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X56",NA
"22687","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X57",NA
"22688","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X58",NA
"22689","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X59",NA
"22690","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X60",NA
"22691","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X61",NA
"22692","9","X2019_08_18_ndvi",2019-08-18,230,NA,"X62",NA
"22693","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X1",0.298489058600716
"22694","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X2",0.355233564927258
"22695","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X3",0.376954142527475
"22696","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X4",0.309153267438608
"22697","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X5",0.300842905621464
"22698","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X6",0.326854063123474
"22699","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X7",0.267283024038639
"22700","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X8",0.286602506589624
"22701","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X9",0.377435657156126
"22702","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X10",0.349751861686787
"22703","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X11",0.331857218761286
"22704","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X12",0.35172035421958
"22705","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X13",0.212851674182923
"22706","9","X2019_08_20_ndvi",2019-08-20,232,NA,"X14",0.327472911171181
